timestamp,PIP,Discharge_Press,Amps,Temp,Vibration,Flow_Rate,Hz,machine_status
2024-06-01 00:31:00,109.26139092254469,194.4072452022907,69.17737357055366,173.70583736855517,1.0671879855810382,747.6669183396515,60.0,NORMAL
2024-06-01 00:32:00,99.93251387631032,203.59239869340323,69.3272030843453,173.29730042059776,1.058077244038112,754.781244146245,60.0,NORMAL
2024-06-01 00:33:00,94.71144535522049,198.4709026833685,69.51774223555272,172.5574849304934,0.9757329380512317,751.956515427646,60.0,NORMAL
2024-06-01 00:34:00,104.11272456051594,196.6799511113876,71.22173125558871,173.54885215038115,1.0242653453577097,763.4943687753439,60.0,NORMAL
2024-06-01 00:35:00,93.89578175014489,192.97135927790978,70.08516783857857,174.89760563949318,0.9252505520893959,719.3973502454564,60.0,NORMAL
2024-06-01 00:36:00,101.04431797502377,191.40176429954823,69.64356624607649,175.6113896942897,1.11312290177601,758.9812686919381,60.0,NORMAL
2024-06-01 00:37:00,90.20164938060113,196.483965599359,69.61868076630131,173.9500741669634,0.9119805153646459,736.6465569849672,60.0,NORMAL
2024-06-01 00:38:00,93.35906975550785,204.4402642702263,69.87798343184396,173.93962858826092,1.0291841510841602,757.640167083458,60.0,NORMAL
2024-06-01 00:39:00,100.98430617934562,197.2146490318884,69.44372029183413,172.91518155608372,1.0420895103737946,705.5867066640784,60.0,NORMAL
2024-06-01 00:40:00,103.69233289997705,202.00242762620724,71.72575701402118,175.3350874889943,1.016444904868331,735.7369621214906,60.0,NORMAL
2024-06-01 00:41:00,100.85684140594985,196.98470085301022,69.92349215190771,175.0962149861871,1.0127051333745474,748.5753658634937,60.0,NORMAL
2024-06-01 00:42:00,99.4217585880588,203.19433348014425,69.49914850951355,175.75907211636124,0.9531494689889776,743.3082407746996,60.0,NORMAL
2024-06-01 00:43:00,98.49448152205356,198.24124599095666,67.89085704602003,173.91756003845822,0.9092228643588716,715.0117230400414,60.0,NORMAL
2024-06-01 00:44:00,92.60739004816287,193.8405787722475,69.34123123260923,173.17857281411256,1.0366401936742626,751.1434483702973,60.0,NORMAL
2024-06-01 00:45:00,96.40077895802645,198.65523466050277,70.26455943348226,174.96090173032914,1.0494908342626879,741.2841883054135,60.0,NORMAL
2024-06-01 00:46:00,97.69680614520107,209.17000209140204,70.53493913155582,176.04113505101915,1.0221800918814004,733.5595009694425,60.0,NORMAL
2024-06-01 00:47:00,105.28561113109458,208.94942157775426,69.99110228671974,173.22582327648107,0.9153673640946248,763.1602123416354,60.0,NORMAL
2024-06-01 00:48:00,101.71809144784231,202.43266651389683,69.5180392720775,173.74483782538587,0.9844163708850803,696.3118999169128,60.0,NORMAL
2024-06-01 00:49:00,91.18479922318633,199.3147059229315,70.57110467130879,172.55070825136207,0.9771309229798611,734.590803448755,60.0,NORMAL
2024-06-01 00:50:00,101.62041984697397,201.51950901047542,68.97524710230113,172.6564339056839,0.8707003175694287,774.3864825913375,60.0,NORMAL
2024-06-01 00:51:00,98.07458859791842,201.58426169366643,68.49057294105963,173.9066086835594,0.9904115760013451,730.2719858854706,60.0,NORMAL
2024-06-01 00:52:00,96.6153899984702,199.8005662381645,69.1481288686628,173.3173689967604,0.9951752010032598,734.3489863443083,60.0,NORMAL
2024-06-01 00:53:00,103.05838144420434,202.2047200996131,69.83661255234965,176.6008333544765,1.0945037184656963,767.1234278845656,60.0,NORMAL
2024-06-01 00:54:00,105.15499761247976,201.04113431076783,71.4246153645991,175.05991893373587,1.0224742647018692,749.7452516396497,60.0,NORMAL
2024-06-01 00:55:00,104.65640059558099,198.42013807317844,69.35546972381115,177.5302785054227,0.9237726674019348,755.5702444897663,60.0,NORMAL
2024-06-01 00:56:00,95.80391238388681,194.02371600308177,69.59822658250154,177.55047127819407,0.9775851043409721,755.6811842580363,60.0,NORMAL
2024-06-01 00:57:00,98.45393812074393,197.69970378889917,70.54888496616569,175.03037525115144,1.0193202148982634,773.5695730776395,60.0,NORMAL
2024-06-01 00:58:00,101.65631715701782,203.997594245368,70.57016490272227,170.99236099356756,1.0237459145811436,752.5550500653677,60.0,NORMAL
2024-06-01 00:59:00,104.8777256356118,199.8426888775232,71.5590392690538,175.79676795798488,1.083854917978654,757.8487634204556,60.0,NORMAL
2024-06-01 01:00:00,97.60412881077355,201.50143445793753,70.50138618070235,177.28835439682433,0.9563686688936183,771.1897550340407,60.0,NORMAL
2024-06-01 01:01:00,99.07170511668092,198.58492236147794,69.28695659377085,176.26491772018775,1.0617961665418594,777.6436527662901,60.0,NORMAL
2024-06-01 01:02:00,94.46832512996986,194.70201247494688,68.50431073921621,175.69750192399434,0.9717137619705997,757.4334492699826,60.0,NORMAL
2024-06-01 01:03:00,94.01896687959665,198.80685142564087,69.23578463654273,174.5040987724737,0.9222519304671896,727.423614992445,60.0,NORMAL
2024-06-01 01:04:00,104.06262911197099,194.88772049625325,69.42420398729493,172.64395602294974,0.9496054492663532,781.275881064586,60.0,NORMAL
2024-06-01 01:05:00,106.78120014285412,194.56855413198224,70.00496243622158,176.25113148686665,1.0054599855835444,736.5771832825528,60.0,NORMAL
2024-06-01 01:06:00,99.63994939209833,206.02818304434706,70.41974402099403,174.6094719652523,0.9652533745444369,774.4191904573934,60.0,NORMAL
2024-06-01 01:07:00,105.01766448946012,197.89956997532892,70.72034187307707,175.62438255104527,1.0713150574323576,734.5796898309493,60.0,NORMAL
2024-06-01 01:08:00,101.80818012523817,196.29257637269984,70.60816828204369,173.82581721359026,1.0728491334805401,792.2636905009098,60.0,NORMAL
2024-06-01 01:09:00,96.77440122697438,208.08979842190453,70.79664976287097,178.99874030084388,1.0486929644072223,759.8970590463537,60.0,NORMAL
2024-06-01 01:10:00,101.80697802754207,204.0749251770212,70.70932388163551,175.47808450046588,0.9206537392710166,775.5295892759084,60.0,NORMAL
2024-06-01 01:11:00,107.69018283232984,198.14245387249082,69.69915893580351,174.24036799108057,1.007296407160611,742.5655355732032,60.0,NORMAL
2024-06-01 01:12:00,99.82086980445024,202.13818162776184,69.2274016482754,172.72732023051668,0.9877300616765686,751.9770331922591,60.0,NORMAL
2024-06-01 01:13:00,107.82321827907003,198.82105840869647,70.4661246746397,172.20261761634677,0.992615202154264,770.5057162236676,60.0,NORMAL
2024-06-01 01:14:00,86.90127447955128,196.536601603602,68.4953782159251,176.24134502524362,0.9998797093569334,783.5925785975054,60.0,NORMAL
2024-06-01 01:15:00,104.10951252187611,202.373456122425,70.59849544334392,173.8355098452312,1.0110875154823946,742.7733067612577,60.0,NORMAL
2024-06-01 01:16:00,100.43523534119086,198.37849057339898,69.27598846029575,174.10016947200748,1.0544053372698499,755.0907301455453,60.0,NORMAL
2024-06-01 01:17:00,98.50496324767066,200.37749004499702,71.73647474313425,173.91432324372303,1.0308492166689798,731.170842712243,60.0,NORMAL
2024-06-01 01:18:00,100.45880388267751,205.10681617449836,69.96478643868768,172.81586802947118,1.0127221288600823,768.8345413853197,60.0,NORMAL
2024-06-01 01:19:00,90.06215542699553,204.55606551897688,70.39449902268757,174.4196144199338,0.9985853022711698,754.2303916184613,60.0,NORMAL
2024-06-01 01:20:00,98.90164056081244,197.24953354071963,70.58215008888153,175.11278161874236,0.8853671286358049,752.7348515645923,60.0,NORMAL
2024-06-01 01:21:00,101.78556285755873,202.43015801143542,68.9783065002237,172.98678877661715,1.037059751292052,712.9387436959313,60.0,NORMAL
2024-06-01 01:22:00,107.38947022370758,194.36071876927122,69.01442297469265,175.66385413857145,0.9805186666657089,763.6649124275997,60.0,NORMAL
2024-06-01 01:23:00,97.40864890863176,202.25207080657853,69.75986825651994,172.55298658825296,0.947735430472805,736.3679163488222,60.0,NORMAL
2024-06-01 01:24:00,95.95753198553406,200.74247652900553,68.26191330688376,174.11801586193522,1.0628123087232462,726.9627612697527,60.0,NORMAL
2024-06-01 01:25:00,97.49121478207732,201.89489681181715,70.91352608064832,175.72921484631158,0.9862981423051039,748.4226665642909,60.0,NORMAL
2024-06-01 01:26:00,104.57701058851038,198.51277622677884,71.60611636237672,174.97267879760176,1.0564368433929314,760.2620032787983,60.0,NORMAL
2024-06-01 01:27:00,101.64375554829843,210.42035636826245,71.00226110923825,171.7174760236774,1.0310227391402038,737.9672621321918,60.0,NORMAL
2024-06-01 01:28:00,97.3511989811648,195.49350146189843,68.23672190524186,169.42748383660327,0.9290612780990057,749.0958988858346,60.0,NORMAL
2024-06-01 01:29:00,102.56633716556678,204.85775855484232,70.51954229054417,176.1339475192386,0.9768177231192897,732.4059091749772,60.0,NORMAL
2024-06-01 01:30:00,100.4853877467402,194.84150840115834,71.83029654733308,176.38043591117724,0.9225385762492511,755.6749573155872,60.0,NORMAL
2024-06-01 01:31:00,104.84322495266444,202.5217208731466,70.41496193300497,175.87474313535168,0.9661076032699082,746.808581312361,60.0,NORMAL
2024-06-01 01:32:00,96.48973453061323,202.8789498862589,70.92869305833514,174.5455007015563,1.1162530627459308,737.4709591904277,60.0,NORMAL
2024-06-01 01:33:00,98.36168926701116,200.27487935781141,72.30396482723557,174.50394340853796,1.009972145793451,739.9487622401654,60.0,NORMAL
2024-06-01 01:34:00,98.0394592343392,197.5233779472815,70.89984397577471,174.78670763042356,0.9324837096268043,788.9503401396994,60.0,NORMAL
2024-06-01 01:35:00,92.68242525933941,200.7056744537265,70.30705613110406,176.17043526244032,0.9914552505226693,738.920989225886,60.0,NORMAL
2024-06-01 01:36:00,101.48060138532288,201.33505166715088,70.21373850510331,174.7330556395572,1.0032906973650708,770.915443656998,60.0,NORMAL
2024-06-01 01:37:00,101.30527636089944,208.94968243153141,69.93073757681188,175.74794501501378,0.9107492643622879,777.2191606200107,60.0,NORMAL
2024-06-01 01:38:00,100.02556728321231,195.63829857349853,72.50336897413622,177.62852459556862,0.9893615361758373,764.3906730437371,60.0,NORMAL
2024-06-01 01:39:00,98.82706433312427,197.22043251843,69.85651059357099,173.0658974529026,0.967619569240661,755.6651148750051,60.0,NORMAL
2024-06-01 01:40:00,92.92314628974793,201.42367778534668,70.93310038408653,174.629274223,0.9771865281638985,732.6279536714393,60.0,NORMAL
2024-06-01 01:41:00,97.89677338617321,198.71973104802373,69.90491502306625,173.28322134841926,1.0223116857326784,740.9064672772249,60.0,NORMAL
2024-06-01 01:42:00,98.28642741736616,199.499794811347,69.51702769679044,174.2130120323428,0.9812755913197491,760.0953656339173,60.0,NORMAL
2024-06-01 01:43:00,95.9886136538919,205.3517591768188,68.31133443632,174.7975734978445,1.0360130168787134,713.7573306517983,60.0,NORMAL
2024-06-01 01:44:00,99.19357144166996,185.89866748285382,69.72673913910563,173.24073075465657,1.0063907477018466,764.7829223808429,60.0,NORMAL
2024-06-01 01:45:00,102.02025428407269,197.01025327491095,71.66229515191277,171.75186800469626,1.1045604032889473,771.9208316540894,60.0,NORMAL
2024-06-01 01:46:00,109.43092950605265,191.28815386874376,71.34933250006397,172.3869390001733,0.9960560692246645,770.3570781404425,60.0,NORMAL
2024-06-01 01:47:00,100.8728890641592,194.02091781547963,69.78608026570959,175.8871062936253,1.0213335936292454,753.4934260594694,60.0,NORMAL
2024-06-01 01:48:00,101.28775195361382,212.02312246036234,69.9091667193371,173.66334667558945,0.9639961213671737,736.1134464822303,60.0,NORMAL
2024-06-01 01:49:00,99.62777042116916,202.99084066976377,68.54326734943383,174.56257123854084,0.9476364732930244,762.4271150061205,60.0,NORMAL
2024-06-01 01:50:00,90.4061439235048,204.7578246252905,69.25338044107926,175.0989224591478,1.0369127471316293,731.914388672301,60.0,NORMAL
2024-06-01 01:51:00,99.86743062275391,199.59735175106783,69.0526457311736,176.8144991608574,1.0495619183156657,767.7001090685335,60.0,NORMAL
2024-06-01 01:52:00,100.30115104970513,203.79356912415955,71.1458440397606,174.432366523707,1.056462247255627,753.8667881575336,60.0,NORMAL
2024-06-01 01:53:00,112.31621056242643,191.16717746239874,70.61992318236143,175.49284708786186,1.019081690444542,737.699696421327,60.0,NORMAL
2024-06-01 01:54:00,99.03819517609439,205.191492058848,70.13888938597795,172.73586770549673,0.9891347792460868,776.6939670151813,60.0,NORMAL
2024-06-01 01:55:00,101.50773671166806,195.9007794072005,71.33045395912467,174.678305224291,1.00556503038659,762.9187777265823,60.0,NORMAL
2024-06-01 01:56:00,99.82644115147379,197.34342090337043,68.85732700107295,173.04474907963834,1.0059174902785037,761.3717063367875,60.0,NORMAL
2024-06-01 01:57:00,94.15660981190234,202.52575535227325,69.8358952341677,174.71758855798114,0.9280995589555023,758.4660389287633,60.0,NORMAL
2024-06-01 01:58:00,105.7141140725751,201.58223379291107,68.69592107661182,175.25513587569395,1.0446602841903836,749.314479387304,60.0,NORMAL
2024-06-01 01:59:00,103.75966516343387,200.42310024196775,69.95016923843728,174.53166451269394,0.9451181173018214,751.2352908706655,60.0,NORMAL
2024-06-01 02:00:00,103.95515973521523,193.1845192320984,71.17306325751265,174.1536280203391,1.032535654557345,754.2120581979757,60.0,NORMAL
2024-06-01 02:01:00,95.4530627260263,200.4990683441082,69.27270965985612,175.53828347608822,0.896948196513174,723.4069327403392,60.0,NORMAL
2024-06-01 02:02:00,107.0139715546805,204.80280676741614,68.30881482129874,174.1935596044842,1.0577917938469936,742.126201692303,60.0,NORMAL
2024-06-01 02:03:00,92.9907446860386,197.33756451950103,69.77906963177372,174.17179664253362,0.9632974398667031,747.6413471027471,60.0,NORMAL
2024-06-01 02:04:00,102.93428546900135,206.5746852267015,69.42519737342258,172.89425379069803,0.9973402821460705,739.0005750555592,60.0,NORMAL
2024-06-01 02:05:00,110.95227812904989,195.63654032042996,68.87844266168457,176.0116307127129,0.9660095615748077,762.626540501102,60.0,NORMAL
2024-06-01 02:06:00,95.04731837434656,200.03273945859186,70.3307524920585,174.91542638590082,1.0609286011521544,780.2360866399632,60.0,NORMAL
2024-06-01 02:07:00,97.16851135198614,207.67663866688306,69.25602481284498,174.04076736267473,0.9784337799708686,744.5460826016123,60.0,NORMAL
2024-06-01 02:08:00,100.4982568254382,196.59300043650194,68.83852855236572,172.9226136983811,0.986280393123638,756.5310009422088,60.0,NORMAL
2024-06-01 02:09:00,97.48262172941901,205.26992741688537,70.73690297599767,179.6737448221159,1.03290027566441,751.1137253639404,60.0,NORMAL
2024-06-01 02:10:00,92.24668284466934,209.87326181110905,70.03389274599975,168.96684327598598,0.9421511652045557,756.2529143548986,60.0,NORMAL
2024-06-01 02:11:00,100.34281487403014,200.85522034462076,71.6765043326956,173.48337384329147,0.9796444667229547,756.2795282184395,60.0,NORMAL
2024-06-01 02:12:00,94.68848143136948,197.36491506308346,71.40179805346636,174.03532110048343,1.0589906358560544,762.9720040716792,60.0,NORMAL
2024-06-01 02:13:00,102.36796215317591,196.1363059852499,70.19921830688352,176.84108764613862,1.0660667711092329,765.4859264239418,60.0,NORMAL
2024-06-01 02:14:00,95.40287882883098,206.52301351673663,70.58731743306764,174.3708970524368,1.0195468538118935,778.6211756016239,60.0,NORMAL
2024-06-01 02:15:00,107.7496720250877,206.38347099669824,69.12533300520353,175.36390722819408,0.9934544212580683,758.6181962155163,60.0,NORMAL
2024-06-01 02:16:00,96.08373353831881,207.24654561434338,70.48365306653832,174.11761545643412,1.0274064867160482,724.4199200716545,60.0,NORMAL
2024-06-01 02:17:00,98.38969241897162,199.83580824672026,70.13228069031122,178.68729926659273,1.0197802839864587,789.2495486511272,60.0,NORMAL
2024-06-01 02:18:00,104.06758608684835,205.18903470763553,69.83163233620004,175.79070055782176,0.972647151316049,801.3328559156847,60.0,NORMAL
2024-06-01 02:19:00,93.84567841783023,199.75580304436966,69.95345893463114,173.6993172376719,0.9881162834340553,781.6516706662572,60.0,NORMAL
2024-06-01 02:20:00,101.13729967302065,195.58472439195822,66.52137999742112,176.40745655915163,0.9321040206609981,749.7960324848598,60.0,NORMAL
2024-06-01 02:21:00,106.53571377141213,205.62088392556177,70.78572077009761,174.50517880368554,1.0393207806193157,756.9134831269799,60.0,NORMAL
2024-06-01 02:22:00,91.96258382719387,208.16935139139102,71.48348780374307,178.65332599681773,1.0630789757838075,759.9848831833965,60.0,NORMAL
2024-06-01 02:23:00,100.92316929266153,194.8969901360934,68.17633581333705,177.70294969988802,0.9934751980160941,778.2936313639982,60.0,NORMAL
2024-06-01 02:24:00,101.29941397124212,194.80284518549666,69.51919402487083,175.58877933690846,1.0204203286395794,770.3821092644193,60.0,NORMAL
2024-06-01 02:25:00,103.90911435888655,200.19990967115064,71.4996884523718,174.52653240881045,1.0816553084658076,748.5083160400055,60.0,NORMAL
2024-06-01 02:26:00,93.81524644560959,204.780643028705,68.59166761949685,173.7300118083768,0.9841205161787367,769.0840843480219,60.0,NORMAL
2024-06-01 02:27:00,93.39771693457863,194.33090403123023,70.58857000094176,176.76417618536874,1.036433306588109,758.8963982864186,60.0,NORMAL
2024-06-01 02:28:00,102.60970782808448,201.13507868477953,70.41899594009215,177.9037517695216,1.0190708265534925,755.0344778980227,60.0,NORMAL
2024-06-01 02:29:00,101.48492336616593,197.04786522970124,67.69580148838406,174.41656648463336,0.9345675261616394,760.4701950309769,60.0,NORMAL
2024-06-01 02:30:00,101.25246425172938,203.504145499125,68.09159586798302,175.89840919020295,1.0768068527812007,758.1846134470904,60.0,NORMAL
2024-06-01 02:31:00,101.73224104748488,196.01056589252056,71.81526718538632,176.01088737446852,0.9849187562104892,743.096781929641,60.0,NORMAL
2024-06-01 02:32:00,96.59987639210755,203.8590150013709,70.47481203234689,176.78007065192173,0.9239243744620955,737.7053875707979,60.0,NORMAL
2024-06-01 02:33:00,101.16126848580502,199.20892594591146,70.9873341707721,173.44294380233595,1.0183533590429774,748.14350913156,60.0,NORMAL
2024-06-01 02:34:00,101.46536236649341,195.3142973815948,69.82244894682395,175.8879133435229,0.8596499179870409,769.6500769598725,60.0,NORMAL
2024-06-01 02:35:00,96.42824290986816,200.31844977713445,70.49452141617314,179.48779981006723,0.8979630217329952,764.3559869154645,60.0,NORMAL
2024-06-01 02:36:00,109.32887255572378,190.31013342755824,69.35843356382452,175.19185826433275,1.0031710895796837,772.3738232768552,60.0,NORMAL
2024-06-01 02:37:00,102.36916460455893,197.2045271394753,69.6183155721798,175.90727632643575,1.0234280573970147,745.3074086496833,60.0,NORMAL
2024-06-01 02:38:00,94.04348251398676,201.6870053516233,68.85807620349874,175.7575821927986,0.9996518610212497,739.8505966779402,60.0,NORMAL
2024-06-01 02:39:00,103.28276804316914,191.1412261048405,69.75539728593363,176.10704324622964,0.9751420534672927,756.8419148320667,60.0,NORMAL
2024-06-01 02:40:00,95.1265916488634,187.14431573447294,71.06808376498874,172.6851078042304,1.025459274486111,763.0910611832976,60.0,NORMAL
2024-06-01 02:41:00,103.93542301871226,188.30316340093415,70.64677643325996,179.0953110429189,1.0499727318135437,746.9745083001857,60.0,NORMAL
2024-06-01 02:42:00,105.79297789503703,206.63564277750186,71.20278525268294,175.1999612370693,1.004245065078252,742.7382566125456,60.0,NORMAL
2024-06-01 02:43:00,95.89658840824144,199.61620493618636,71.92848697783718,176.08925189786328,1.0138648380041981,756.248838426225,60.0,NORMAL
2024-06-01 02:44:00,104.8168806462216,197.33767302996407,69.8580991975865,175.17617287247998,0.9352530720865359,721.4306497029395,60.0,NORMAL
2024-06-01 02:45:00,102.06390463468249,204.72577367833415,71.43798408686084,176.88669032672027,0.9353882822390903,719.2993786828805,60.0,NORMAL
2024-06-01 02:46:00,104.11030079997245,197.97775158765444,69.76391717642248,173.99630806913848,1.0507032810021357,748.8645269058162,60.0,NORMAL
2024-06-01 02:47:00,109.48396491326974,201.34230949933365,69.38599993260028,172.38566276510306,1.029902501047675,764.5772778473889,60.0,NORMAL
2024-06-01 02:48:00,98.77305941998564,200.12877675461633,69.89370029583088,174.7649963342989,1.0481306250379052,724.9144489308806,60.0,NORMAL
2024-06-01 02:49:00,96.23131917821256,197.6450028962351,69.33293061135117,175.95860443100872,0.9725740033651434,750.6843002631691,60.0,NORMAL
2024-06-01 02:50:00,95.55242785187238,201.47072941944552,71.380048444478,174.3067601707656,0.9906048727678745,731.8250202904082,60.0,NORMAL
2024-06-01 02:51:00,95.92094857517282,203.8663061071007,71.89462642080616,173.65717839279858,1.0854938492458905,730.5841309766379,60.0,NORMAL
2024-06-01 02:52:00,99.61449145292949,199.07546691491507,71.47488285834251,175.69690027225363,1.0085940184425777,743.4189228929192,60.0,NORMAL
2024-06-01 02:53:00,101.70575987408321,197.69722213422693,69.805650453598,173.1448660055745,1.0448821032131663,772.4313876046134,60.0,NORMAL
2024-06-01 02:54:00,101.38345399665009,198.28743796000273,70.49633720183934,176.95871490982083,0.9951361519960444,768.1177297513243,60.0,NORMAL
2024-06-01 02:55:00,104.13591624518011,188.51043733607133,69.51857755088123,174.37538516552084,1.0661373453107785,709.1612571223767,60.0,NORMAL
2024-06-01 02:56:00,100.06500945938953,201.41529773254456,70.27997272719782,175.99485612889757,1.0798467532535245,706.8333288880707,60.0,NORMAL
2024-06-01 02:57:00,107.26767038578659,193.95444355505725,69.18814258831627,172.67770996401455,1.0938482510637535,766.4642282493595,60.0,NORMAL
2024-06-01 02:58:00,98.67671583381022,203.14859362059462,68.88832851456722,177.7068492689157,1.0554893107071661,791.1351217123342,60.0,NORMAL
2024-06-01 02:59:00,113.6008458329481,199.54787949662352,68.94417652415372,175.93773516958055,0.9365205891392577,741.2375685321805,60.0,NORMAL
2024-06-01 03:00:00,103.12833673882503,200.5256054826522,70.17038527618271,176.2272857916786,0.954126362768746,742.4126495494168,60.0,NORMAL
2024-06-01 03:01:00,95.71421221791859,203.50164585303102,71.66656311533046,172.41873886134798,1.040287761239421,766.1102782116319,60.0,NORMAL
2024-06-01 03:02:00,94.64553750969444,195.36738116829534,70.33114486945297,173.50081468831408,0.8674498069330608,756.2143743773078,60.0,NORMAL
2024-06-01 03:03:00,102.41236207621593,201.84624221675477,70.20601504001374,175.39816468767424,1.0006477752379919,767.5552775022578,60.0,NORMAL
2024-06-01 03:04:00,98.88268607337075,201.33810526281331,70.42362254136044,172.8345127660204,0.9792794719734617,751.7934950417651,60.0,NORMAL
2024-06-01 03:05:00,103.57000247046047,199.07609583678604,68.68219262124735,173.74607439763238,1.0282831803021921,763.8196975403011,60.0,NORMAL
2024-06-01 03:06:00,102.36618812286773,195.35906899618232,69.14817121652946,176.51005392556482,0.9655575805523805,747.0891222998908,60.0,NORMAL
2024-06-01 03:07:00,99.63585543671563,202.97619182027583,70.30714932448565,173.78828066062366,1.0560371674065956,753.2312307204132,60.0,NORMAL
2024-06-01 03:08:00,95.76603140965797,203.51727272209658,72.38820827707896,175.7475778728697,1.0711186897541414,727.9440345390345,60.0,NORMAL
2024-06-01 03:09:00,92.42576387657067,200.56801012988942,68.95253618691929,173.34588389587796,0.9304013916261048,777.671933262221,60.0,NORMAL
2024-06-01 03:10:00,97.76742523966489,194.64848792142678,70.96011159231071,176.201692954849,0.9169944145922979,767.2437826906161,60.0,NORMAL
2024-06-01 03:11:00,104.28199397161737,197.36275483537273,70.75590559869589,172.7582372881403,0.9382508670452404,738.7022310771542,60.0,NORMAL
2024-06-01 03:12:00,101.07046872065102,199.69833638789967,69.55711127388128,176.1877737786373,0.9483125148613694,745.4611982817669,60.0,NORMAL
2024-06-01 03:13:00,93.77130610644006,203.44247274991048,70.45811380632111,179.32697639971195,0.8862081965980403,748.6472170052396,60.0,NORMAL
